,Occupation,Family Type,Family Interest,House Type,Number Of Residents,Average Age,Distance To Nearest Tower [m],Number Of Phones,Number Of Computers,Number Of Tvs,Number Of Pets,Customer Happiness,Time Spend On YouTube [min],Time Spend On TikTok [min],Time Spend On Instagram [min],Time Spend On Spotify [min],Size of home [m2],Mobile Traffic
2004,Data Scientist,Family,Sporty,Metal,3,44,96.04250268846658,3,1,1,1,7,13.492188875886331,19.628123548110853,20.459497419501478,40.269286739232506,0.301125575299644,11.812574072296709
2005,Student,Seniors,Outdoor,Wood,2,50,65.62897427111957,3,2,1,1,7,18.726344506380922,14.22270089673987,10.479679455081468,25.83415109501455,0.4736048700401032,10.862458194051802
2006,Data Scientist,Family,Gaming,Metal,2,57,28.8720297395437,2,1,2,0,7,11.407299089607356,5.642527252972863,2.743841183159768,5.684365714327624,0.261736375154774,7.107934466701095
2007,Data Scientist,Family,Musical,Glas,2,60,60.77289751497737,1,1,1,1,9,8.861082317439555,5.60311899019151,3.7277454533203342,8.276276693174912,0.5642886032729014,9.710773892556075
2008,Nurse,Family,Sporty,Wood,4,65,20.860097514541255,4,2,2,1,9,9.088990132298138,6.012876757959541,6.093466091198588,19.567078037861325,0.5558139294848021,11.604933692914175
2009,Teacher,Couple,Musical,Concrete,2,54,40.72195467140358,2,2,2,1,7,17.09898601971987,11.287153877219131,15.028359844268,19.248544489321265,0.5434531895228094,9.690398835441403
2010,Salesman,Seniors,Travelling,Wood,3,39,99.871235368575,2,1,1,1,7,19.95933046778519,9.144807829162092,5.77801916629578,12.828523197536818,0.6159966322923682,10.873925001030562
2011,Student,Singles,Travelling,Wood,2,42,95.75402119363122,2,1,1,0,5,17.14356192852886,15.36774245782497,24.27585511252149,12.848922590619361,0.4824178095574543,9.945182611557719
2012,Nurse,Seniors,Outdoor,Concrete,1,59,62.06411359417476,2,1,1,1,7,17.144510017060306,5.752825477533145,10.034672900316297,6.01724088451713,0.6511651224719281,10.97491952760651
2013,Data Scientist,Couple,Outdoor,Tiles,2,32,20.004506401398096,3,1,2,1,7,14.062691633780759,35.72663360059708,26.580167019050226,22.025454125054793,0.3273058428223245,10.612205775647986
2014,Salesman,Seniors,Outdoor,Concrete,2,38,53.572582227939485,2,1,1,1,8,12.832272483420168,14.821462014277955,17.115594561161775,52.39663085569939,0.45677398656723084,10.918369283500537
2015,Teacher,Couple,Travelling,Glas,2,44,32.67780053425145,2,1,1,1,7,8.783821334568334,6.743944352661598,2.8843859399652247,9.087201839596258,0.29663802857390764,5.776981803726495
2016,Teacher,Family,Gaming,Wood,1,51,42.14291103279332,1,1,1,1,7,14.955332322911843,6.77178124942864,4.754108774359835,14.47106426867357,0.29797443674911694,9.099338480123283
2017,Salesman,Seniors,Crafty,Wood,2,41,70.26144963046572,2,1,1,1,7,11.152812176700957,18.41997121216802,19.79881914997688,8.206744710012742,0.6348212879187612,9.655982989846326
2018,Data Scientist,Family,Crafty,Glas,2,55,85.17083547890094,2,2,1,1,7,10.401902771808503,6.114365170369076,3.88382591700064,16.855829196614796,0.5651599861429207,9.357795488816619
2019,Data Scientist,Singles,Musical,Glas,3,44,46.30518075731842,3,1,2,1,8,6.0643546051928405,7.320525520673965,4.968497094612874,12.116102908087772,0.5726096224893775,8.866528081736423
2020,Data Scientist,Couple,Travelling,Concrete,2,50,74.45819497919297,2,1,1,1,8,6.889280451426862,7.756706518763535,8.611682396443177,26.95035443142304,0.5957948609116879,8.855626616112126
2021,Data Scientist,Family,Gaming,Metal,2,48,69.0808715097589,2,1,1,1,8,19.37083592519309,27.3689479093916,10.031994719344203,38.51704076120764,0.5965623452066804,11.084022979495053
2022,Salesman,Couple,Musical,Tiles,3,63,72.30249303041244,3,2,2,1,8,14.2160191254577,7.557010616919174,6.989708678701906,22.96210850350632,0.5920357636868061,10.465417008884767
2023,Firefighter,Seniors,Sporty,Wood,2,57,67.38185150577057,3,1,1,1,8,17.39227291747081,7.436641476878786,13.834481624787422,20.559898996858877,0.5326079230734445,11.697143328839953
2024,Firefighter,Seniors,Outdoor,Glas,4,53,96.79031020197333,3,2,2,1,8,23.57980246151402,18.736966205648432,7.209071871577165,22.566785450932745,0.6416096642900895,11.748260048610819
2025,Data Scientist,Couple,Travelling,Metal,4,51,73.65671844950728,3,2,2,1,7,8.093121068209118,15.87492630760764,28.246807074784506,36.525010497808545,0.3373741604264019,11.196463086943165
2026,Teacher,Couple,Gaming,Metal,3,52,61.97208826736876,3,1,1,1,7,11.213614792432665,12.58004682047178,10.485232436509216,32.63883952687367,0.5228015253775347,7.854678453827893
2027,Data Scientist,Couple,Outdoor,Tiles,1,55,61.479888126701496,2,1,2,1,7,9.676326659134538,8.891861342939709,3.336327912213857,4.919717791722073,0.4702408047229328,6.339717850802334
2028,Data Scientist,Family,Sporty,Metal,2,47,69.94730519311332,2,1,1,1,8,12.709892173386459,15.704121749560572,9.094328755934354,26.14783461683708,0.5734180893618983,10.918092294301784
2029,Firefighter,Couple,Musical,Tiles,3,42,44.908605416484754,3,2,1,1,7,18.299876998827823,15.150093753643603,13.86179023224228,25.45861859211962,0.7301228584971813,8.581401679563847
2030,Teacher,Family,Gaming,Glas,3,62,42.49878222680798,3,1,1,1,8,13.942777288280084,6.285094375319982,5.084305875360233,16.380013004957693,0.643191263836385,6.394180457739433
2031,Student,Family,Sporty,Concrete,2,51,68.3685102562199,2,1,1,1,10,6.672369321595492,9.447097588420641,15.722763511061817,27.234544840578486,0.3765951204376505,10.354482109328858
2032,Firefighter,Couple,Gaming,Tiles,2,65,39.69970442930788,3,1,1,1,1,7.165550030516016,3.2825826761596257,4.12922540539866,8.52284885849555,0.619381369044334,2.554671711887375
2033,Student,Seniors,Outdoor,Wood,3,46,59.33371703667374,3,2,2,1,8,22.96448213795139,19.672420829728846,18.12554665410758,107.5997249222753,0.6837094930203949,12.056824789953207
2034,Firefighter,Seniors,Gaming,Metal,4,48,74.58130367634402,3,1,2,0,8,8.692465913994866,7.621584916706623,11.75005813076767,26.458682009496112,0.5651897303605956,10.536976227553518
2035,Student,Family,Gaming,Tiles,2,46,47.8154325587195,3,1,1,1,10,14.10844487355152,9.49928288796882,7.041312022018108,21.26012775968139,0.4356477833690521,13.084752700491196
2036,Teacher,Couple,Travelling,Concrete,3,54,93.49258526101417,3,1,2,1,6,11.969867090258644,39.13057376380263,21.95565998649753,33.269097831412424,0.651445847696025,10.263482989196584
2037,Nurse,Family,Gaming,Glas,2,55,36.70991446427374,3,2,1,1,10,9.411148839661521,2.7856817320723577,7.352603088765437,15.064453280139007,0.7100683541325816,10.245239485330707
2038,Salesman,Seniors,Crafty,Wood,4,54,42.755844052619324,3,2,2,1,9,7.6922301553474375,6.462727961401796,8.169053749901114,20.276733980302623,0.7766151361303804,11.38099700630935
2039,Salesman,Singles,Sporty,Metal,6,64,98.18818532195938,3,2,2,1,5,20.742519279947544,9.812794184651235,6.196379875527423,35.73209239941704,0.7428548817355667,10.551081068494126
2040,Salesman,Singles,Crafty,Wood,2,63,84.84598190065665,4,1,1,0,7,9.495637287694223,6.340102716662314,9.796939597085249,11.547961449409991,0.7874428867478735,8.226964513070229
2041,Nurse,Family,Gaming,Concrete,2,53,37.97045569822312,2,1,1,1,5,11.946314209301162,5.901698894013989,2.723989318399492,18.513933154010935,0.4855087585590143,5.433112474284123
2042,Salesman,Singles,Gaming,Wood,3,64,73.32727949993065,3,2,2,1,6,7.228069535663295,4.015374514946892,2.5043802422711052,16.887576618811412,0.6664482878389018,8.270947197852065
2043,Student,Singles,Travelling,Concrete,2,42,101.1311057817831,2,1,1,1,1,12.802023277365866,24.420075137558836,4.779715698542286,6.904364060539312,0.5485396844054867,8.430003773748371
2044,Teacher,Seniors,Travelling,Tiles,2,50,50.636223962086255,3,1,2,1,4,14.545082096688716,11.045335557571851,6.526303787303102,15.71605671923196,0.485805751609708,7.313274765711131
2045,Firefighter,Family,Crafty,Tiles,2,50,28.145362862644685,2,1,1,1,10,15.483416297089565,3.69403563077902,6.389169184682907,13.540077168546818,0.24066752015429685,9.695416042045807
2046,Salesman,Seniors,Crafty,Wood,2,40,61.77710793059694,2,0,1,0,8,9.04663682398284,6.367661415824177,8.791524676844197,2.9222568983757684,0.40130973819038585,10.432038313157705
2047,Nurse,Singles,Crafty,Tiles,1,37,49.47034412873647,1,1,1,1,8,8.608271965224812,6.014086864454271,12.5621286025583,11.813014266865022,0.45271934778456435,7.372180906170849
2048,Data Scientist,Family,Sporty,Concrete,1,47,22.642958881061993,2,1,1,0,8,11.191736350922104,3.017131082326026,6.2622948168108605,16.28194071546379,0.2854600340510457,6.325416596435186
2049,Student,Couple,Crafty,Metal,2,57,94.60677894120408,3,1,1,0,10,14.301636220356517,5.097856876168037,15.532871033649702,21.090114136994877,0.4623453653674186,11.968570838656682
2050,Data Scientist,Couple,Gaming,Metal,2,46,76.82151935759798,1,0,1,1,7,11.773152944390887,8.728951499204536,2.99280690778263,6.898944076114353,0.553700256048659,8.03101592519425
2051,Data Scientist,Singles,Travelling,Glas,1,48,49.32348265406911,2,1,1,1,7,6.252630980608806,3.518964839498627,11.05628226289382,16.09276219132738,0.40201893132684385,7.238423239534199
2052,Salesman,Seniors,Travelling,Wood,3,58,85.35413505196938,3,1,2,1,7,19.593744840185334,6.52191857851314,17.970473153943477,15.407020627918902,0.6997465416594122,10.469174808826036
2053,Salesman,Couple,Musical,Concrete,1,42,36.595972015692794,2,1,1,1,6,13.154284476964104,5.4659886896863945,6.918585255815942,12.05754069159792,0.5060769375204656,4.270415378013602
2054,Student,Couple,Gaming,Glas,1,46,44.424410599282304,1,1,1,0,7,12.758720162838621,9.742261799637033,3.7609822462724067,28.718983533183092,0.3564219653632359,7.089389892486684
2055,Data Scientist,Seniors,Gaming,Tiles,3,40,52.532693399758266,3,1,2,0,8,11.816561090916942,22.12852451358154,20.786589117087818,104.24500531204617,0.48088563300360343,8.061905173842502
2056,Teacher,Couple,Crafty,Tiles,1,43,21.145132736593375,2,1,1,0,9,18.686149656490464,8.481512002655256,24.045981119249774,12.90550794973567,0.41412395877742836,10.904456600893496
2057,Teacher,Family,Musical,Tiles,3,60,71.5121686416682,2,1,2,1,7,3.865352722649013,3.0478960579467933,4.486136081558825,15.247371273320223,0.5256967211407275,5.970194786375638
2058,Firefighter,Seniors,Travelling,Metal,5,50,106.69701753013229,4,1,2,1,7,5.888034025094085,29.692969320336818,25.178292077347617,32.77211863514366,0.5248994735385991,12.78764926850207
2059,Nurse,Seniors,Outdoor,Glas,2,46,72.18498471131669,2,1,1,1,4,20.78936762919367,10.087336531631632,7.979032947374618,13.486442837871945,0.5084093576134543,9.211843421963275
2060,Teacher,Couple,Gaming,Glas,4,35,49.52984243634639,4,1,0,1,9,19.650107405648832,16.139633914059427,7.043628238764157,49.474615065214856,0.6523991855700761,14.312338726194142
2061,Student,Couple,Gaming,Glas,2,50,64.01672421994256,2,0,1,1,8,12.31237828366,6.237742174552644,12.778883732009724,9.736060033368865,0.5194944143653488,8.626595747350361
2062,Salesman,Singles,Outdoor,Concrete,3,38,48.93688072529057,4,2,2,0,4,34.67788474983072,18.769084688299703,10.59412536568665,35.40829549180614,0.5416638546268457,8.148248796581061
2063,Student,Couple,Crafty,Tiles,2,41,62.773186917964075,2,1,1,0,8,12.37523907540876,9.024066573787541,5.364177753434752,14.238838762697595,0.6173401675456595,8.97120195020642
2064,Teacher,Family,Gaming,Metal,1,63,55.07889331401679,2,1,1,1,8,6.85158553950388,9.559026566498222,6.6266099697049015,13.366026240078849,0.5651956684886681,10.55582488777623
2065,Firefighter,Singles,Musical,Wood,2,50,58.213505058325055,3,2,1,0,7,13.142659650262752,11.075558958698045,35.222121647676516,131.55549423637586,0.43010542784615885,6.731118612627828
2066,Teacher,Family,Gaming,Tiles,2,52,26.397448169653,1,1,1,1,8,10.311458631345609,3.447197704292227,8.878863864881772,6.493972929673853,0.4675865683536403,8.663119788897392
2067,Firefighter,Family,Gaming,Wood,4,56,43.19836003834096,4,2,1,1,6,6.607263755400993,5.157430447667654,6.989625483966497,36.00184944542459,0.6003490009760419,5.654928547687136
2068,Data Scientist,Family,Sporty,Concrete,2,46,28.561824854843895,3,2,1,0,8,19.665354155087357,3.4220066193091925,6.432250106175661,45.15330959197832,0.43562953224433165,5.595469311927915
2069,Student,Couple,Outdoor,Glas,2,55,47.86786781597127,3,1,2,1,8,10.383240287662957,10.85122370021628,16.535419199810107,12.528186899025554,0.6221574333375898,11.445248060274247
2070,Nurse,Seniors,Sporty,Tiles,2,48,63.183841829663656,1,1,1,1,7,12.177804446971406,6.146155305687501,9.959741972392916,21.64027215307136,0.4981964109455279,8.859638783398893
2071,Teacher,Couple,Travelling,Glas,2,46,48.38579707088108,3,2,1,1,6,14.212104014241906,5.509322654305918,16.187810941992886,20.07498211152329,0.5424078497544196,9.24726272254193
2072,Teacher,Family,Gaming,Tiles,1,55,45.32445189423635,2,1,1,1,7,10.723708215351902,6.706783001672558,4.697546654009549,10.785428536652814,0.34109852490336384,7.493824443283464
2073,Data Scientist,Couple,Sporty,Metal,2,57,72.05261764091766,1,1,1,1,4,9.209153641212975,9.1187214495347,7.897026251250991,16.346633135026604,0.5374741480631391,7.242783279330442
2074,Data Scientist,Singles,Sporty,Concrete,2,44,64.50660032746651,1,1,1,2,6,15.95733731292848,9.915593693972617,7.126850752596035,10.46793498935797,0.6525236942193711,9.500523692327947
2075,Firefighter,Couple,Gaming,Metal,2,38,51.41504810922216,2,1,1,1,5,13.472177374622671,18.31038158201954,17.176495039987675,5.21876095449821,0.4740880702535234,10.35615497832751
2076,Firefighter,Singles,Gaming,Glas,3,57,65.78174921653586,2,1,1,1,7,12.091021650827738,7.648220096496606,12.135973579670356,23.575737402678172,0.4274308497269702,11.184345415510597
2077,Student,Singles,Outdoor,Tiles,2,47,77.44688502431158,3,1,1,1,8,18.14878108332104,12.209420121741385,40.4634684718988,16.43617551860046,0.4783388095536653,11.09523635536461
2078,Data Scientist,Singles,Travelling,Wood,1,38,15.605387726988724,2,1,1,0,8,15.494161294594832,8.978231781169983,17.411675154881348,26.50337839703237,0.2308156701851314,9.292636938641763
2079,Salesman,Seniors,Sporty,Metal,3,56,107.79790368722087,3,2,2,1,7,14.867075919911922,8.041474769707627,8.05186254838437,30.023106363238497,0.6664609796188281,11.482453969664945
2080,Firefighter,Singles,Sporty,Tiles,2,45,48.31348065277911,3,1,1,1,8,20.373305154251277,20.605861013941826,19.842918379549484,12.818445155392062,0.5590748364923651,14.639967019128811
2081,Teacher,Seniors,Outdoor,Wood,2,41,64.46176930421873,2,1,1,1,8,16.408197598609046,9.927202987441095,9.918997655876595,23.515087011386893,0.3382224895142097,12.400517592615543
2082,Data Scientist,Family,Crafty,Metal,2,56,60.54206179200674,2,2,1,0,6,12.493443396096902,7.063197405570773,3.042311689305487,13.444163001890148,0.40953788167046057,5.426376957792978
2083,Student,Couple,Gaming,Glas,2,61,51.232673958467004,1,2,1,0,5,6.137471171362186,4.292467483061617,1.9922692019730328,19.722035190694175,0.47999812708154604,7.554789821177089
2084,Student,Singles,Outdoor,Metal,2,41,79.54988753194155,3,1,1,1,8,40.49533257907983,22.49207091149921,46.44002873378828,47.2104911515411,0.40885560727031184,14.43063067446859
2085,Student,Seniors,Outdoor,Glas,1,51,90.91721612771865,1,0,1,1,10,13.658501653651953,5.292439540903486,5.959856137618316,4.677520898837053,0.40411868700477377,13.341864298039635
2086,Student,Singles,Sporty,Concrete,3,46,81.42790868784539,2,1,1,1,7,12.087971639698413,11.670474561231966,3.5294117147660597,25.48612256154328,0.4873423595904528,10.321276738034726
2087,Data Scientist,Couple,Sporty,Metal,2,44,45.884530504824745,3,1,1,0,6,14.268373743346794,19.67971245766394,21.748424098945826,137.56359793848512,0.4157823116364893,5.801448085615456
2088,Data Scientist,Couple,Sporty,Concrete,3,61,130.26579591228742,2,1,2,1,7,9.741333306912981,9.327279501198793,7.550673488429636,21.40824595893895,0.4682022357304989,9.755747661406616
2089,Teacher,Couple,Crafty,Metal,2,63,66.91465276536546,2,1,1,1,8,11.983228460256418,4.521709497151789,7.268050839300665,4.958968927516349,0.4582220519291069,11.224610009597642
2090,Nurse,Singles,Sporty,Metal,2,40,30.938207292888272,2,2,2,1,7,17.521225514031862,11.111574274937913,13.227316290079319,36.08788210886487,0.4689729850482895,9.419063307899405
2091,Student,Couple,Gaming,Concrete,1,45,43.30080365694072,2,1,1,0,7,8.595413266078712,17.69552872503786,46.14507525922081,28.3929451189389,0.3515681977008406,9.134491331372299
2092,Student,Couple,Gaming,Concrete,1,58,68.18501850351336,1,1,1,1,4,3.6760356942246917,7.431094199772978,3.1464070036462943,10.782027121491177,0.2134934166991845,5.940342210019658
2093,Teacher,Singles,Musical,Metal,2,54,79.97070429288851,3,2,1,0,4,23.287099671629605,16.276252142080068,14.446440754056235,38.00222284792244,0.7716898467013795,9.994455979930278
2094,Teacher,Family,Sporty,Metal,2,69,53.62936561526251,2,1,2,1,8,6.638966602323199,5.379975615928351,6.3695082794124955,14.753119340663124,0.49807592487785163,8.746886545555343
2095,Firefighter,Seniors,Sporty,Glas,3,43,103.27994108470675,3,1,1,0,8,24.482803823664444,21.096715372099172,26.23584112309167,9.795434130374087,0.5403919710795089,16.214160843789713
2096,Student,Seniors,Musical,Glas,3,41,69.62978162701998,3,2,1,1,4,23.649507099652347,22.497271200170704,30.510830279769056,122.52741550052583,0.5651877882458303,9.484068841324465
2097,Firefighter,Family,Crafty,Tiles,3,50,79.22153010681808,3,2,1,1,7,14.157257175731194,10.941872167518166,11.83015408326477,35.58217183972962,0.55451346583809,9.151997555330949
2098,Firefighter,Singles,Outdoor,Tiles,3,67,129.75770041496273,4,2,2,1,7,15.898502287556715,9.830066408926323,13.097427380056983,12.264187071439565,0.7152241080613352,11.195963283781008
2099,Data Scientist,Family,Gaming,Glas,2,50,39.724878017825525,1,0,1,1,5,8.035749495188828,4.320987198883075,7.581715579594251,9.864048981203455,0.4897879216672696,5.79841511552325
2100,Data Scientist,Family,Travelling,Glas,3,57,90.49241858340532,3,2,1,1,1,21.695186375292856,5.625035609280005,5.454118359863177,15.347225137493627,0.5719726284581539,7.78354885653893
2101,Data Scientist,Family,Outdoor,Concrete,3,44,47.07775678547563,3,1,1,1,10,14.923688830107196,10.364700200695154,15.153084851987263,41.053612044823794,0.4283382944331578,11.352674043168518
2102,Nurse,Seniors,Crafty,Tiles,2,44,92.45839333977435,2,1,1,1,8,8.817535282399412,7.236651254695115,21.52578087776137,4.456358112655337,0.4339047936049591,12.968026232881304
2103,Student,Couple,Sporty,Concrete,2,48,61.36794893672245,2,1,1,1,8,11.120380486619561,2.287647308629217,2.7539260421164067,2.272486475406825,0.5519113586801582,10.121826918209933
2104,Student,Singles,Sporty,Concrete,2,43,39.693953475939416,4,1,1,1,7,18.915688793878477,15.307320695548096,20.61581939741797,33.92265741507568,0.34800704510887287,10.592822052005316
